0.06715897252785724,-0.24982389607542901
-0.31742375365958714,-0.35064619450786993
-0.7019648924549601,-0.45161812816383196
-1.0864623921762182,-0.5527449814849129
-1.4709147747947535,-0.654031435693087
-1.8553207092377924,-0.7554814760755435
-2.2396786344285924,-0.8570983135467919
-2.6239877641682483,-0.9588846789630163
-3.008247057334928,-1.0608425711258969
-3.392456378100625,-1.1629735935023118
-3.7766163504768393,-1.2652789406463767
-4.1607268927311365,-1.367759029336926
-4.54478804976933,-1.4704137462971019
-4.928800192027822,-1.5732425249614586
-5.312763865978305,-1.6762443277347452
-5.696679482067339,-1.7794175832991317
-6.0805477703213375,-1.8827603292642836
-6.464369480504871,-1.9862701504225297
-6.8481454905764,-2.0899442258294165
-7.2318768871583154,-2.193779367344828
-7.6155647061680485,-2.2977719656087845
-7.999210295425346,-2.4019181026027234
-8.382814740661818,-2.5062134115718244
-8.766379481909372,-2.610653256785102
-9.149906276851857,-2.7152327375799117
-9.533396317328432,-2.819946464223712
-9.916851430995825,-2.9247888952026644
-10.3002734435419,-3.0297541803503467
-10.683663935519867,-3.1348361105971385
-11.067024964881425,-3.2400283286846028
-11.450358390865283,-3.3453241648013523
-11.833666220772324,-3.4507167487845187
-12.21695052990583,-3.5561990090420768
-12.600213447752521,-3.661763691020453
-12.983457047780062,-3.7674033513890235
-13.366683477280958,-3.873110418699355
-13.749895164868423,-3.978877276846072
-14.133094141142768,-4.084696111407793
-14.516282707852495,-4.1905591206284925
-14.899463222485414,-4.296458489867599
-15.282637787274034,-4.402386341524503
-15.665808850334853,-4.508334931586332
-16.048978544586273,-4.614296507176638
-16.432149075265567,-4.7202634467741795
-16.815322536793058,-4.826228246958216
-17.198501130022656,-4.932183616628221
-17.581686937001216,-5.0381224514465455
-17.964881973539693,-5.1440378819599335
-18.348088136766048,-5.249923291968325
-18.731307212893228,-5.355772351198144
-19.11454101321849,-5.461579080119334
-19.497791314857025,-5.567337859563384
-19.88105957136,-5.673043375361892
-20.264347281606703,-5.778690736735763
-20.647655741747013,-5.884275425006102
-21.03098632037496,-5.989793379200632
-21.414340082227433,-6.095240902295825
-21.797718121537514,-6.200614754152673
-22.181121343122616,-6.30591209164895
-22.564550491448887,-6.411130471239163
-22.948006254976004,-6.516267867538788
-23.33148926887329,-6.621322660556782
-23.715000030278578,-6.726293595442006
-24.098537564468497,-6.83117940330991
-24.482096666232266,-6.935978037774438
-24.865671016311655,-7.04068748886391
-25.249254236652273,-7.145306038002538
-25.632839905077017,-7.249832230601609
-26.01642164769357,-7.354264868330498
-26.399992879919516,-7.458602906166266
-26.78354696392332,-7.562845461507916
-27.16707743875654,-7.666991843697675
-27.550577618416057,-7.771041414986346
-27.934040774420254,-7.874993611134625
-28.317459944652725,-7.978847864538619
-28.70083048497759,-8.082604268783465
-29.08414985291014,-8.186218048944989
-29.467575349178436,-8.289308156745562
-29.85162621987043,-8.390646968109493
-30.237015195992345,-8.488406854183092
-30.62449851948859,-8.5805778570933
-31.01488744521413,-8.665109884603826
-31.408913839494122,-8.739876572369495
-31.807597612728312,-8.80279164698537
-32.20762248143905,-8.851040777481725
-32.59761363940601,-8.880883284992793
-32.993288088176016,-8.895270052649325
-33.42569122789113,-8.897592255658834
-33.84302693019793,-8.868729340967459
-34.164158227489395,-8.799439992551008
-34.39855452485174,-8.704824813406935
-34.652305712218656,-8.562087341349052
-34.94057191384416,-8.354341173643254
-35.236512783641885,-8.095365092629748
-35.52241755052823,-7.807489405358774
-35.79544358682135,-7.501086075255068
-36.0531625304272,-7.187940854760382
-36.29590762644858,-6.873660237452506
-36.527698620574306,-6.555963201785054
-36.75155146778371,-6.234765254213458
-36.97034456552121,-5.910550238980927
-37.18673539683365,-5.5842932869072825
-37.40298126408169,-5.257252450673097
-37.62046373548415,-4.930425195000179
-37.839686309078836,-4.603837068571324
-38.06080813588212,-4.277128205578009
-38.283708806612516,-3.9502303306215905
-38.508234107145086,-3.6231192673283132
-38.73418277447708,-3.2958285782214896
-38.9614018544646,-2.968324327565075
-39.18959316891521,-2.6407680569177723
-39.41820568602228,-2.313672437449898
-39.64695843877738,-1.9871951467114357
-39.875812419999114,-1.6611664590268278
-40.1046613971034,-1.3355150703123204
-40.33339906662173,-1.0101746271185
-40.56191094192771,-0.6850966530796072
-40.79019843103251,-0.3600742729370263
-41.018278871641115,-0.034886527990693125
-41.246066213129566,0.29053083539076296
-41.47347895565195,0.6162387822955074
-41.70044032781615,0.9422949199916708
-41.92687833693821,1.268753171738632
-42.15272593910728,1.5956637448696616
-42.37792098999281,1.923072866302139
-42.60240633522364,2.251022806391642
-42.82612977159609,2.5795518089400273
-43.049043962794215,2.9086940419536207
-43.271106389532555,3.238479680944071
-43.49227912907119,3.5689348305790936
-43.71252888627668,3.900081872506253
-43.931826578638436,4.2319392565873155
-44.150147163948446,4.564521687966829
-44.3674697116798,4.897840710969838
-44.58377673077504,5.231904297727126
-44.79905416110799,5.566717397225757
-45.01329101451279,5.902282024339087
-45.22647910211329,6.238597486980653
-45.43861286718324,6.575660774239754
-45.64968889800587,6.913466497909466
-45.8597057623816,7.252007279197023
-46.06866409408154,7.591274474456612
-46.27656423040534,7.931255468061101
-46.483416033283,8.271947979575785
-46.68913532507204,8.613214771607442
-46.89351256403658,8.954738094176978
-47.09639425474379,9.296272139746511
-47.29767030379874,9.63762333149471
-47.49725643036517,9.978625457676946
-47.69511747195757,10.319173840435875
-47.891265158394795,10.659232577326257
-48.08617841817241,10.999511385159302
-48.280400622553834,11.340866389843729
-48.47403637070889,11.683463777907967
-48.667132604933435,12.027383215325914
-48.85969952484509,12.372638973615404
-49.05173144743121,12.719214225235891
-49.2431758910192,13.067001690641009
-49.43378641599527,13.41553346217978
-49.62339632092378,13.764485526991521
-49.81202592765934,14.113878482347362
-49.99967622988556,14.46369809589969
-50.18635294026162,14.813940005706371
-50.372060192431654,15.164597809924157
-50.55680218587017,15.51566609378336
-50.740583102635696,15.867140160058469
-50.923407109142744,16.21901594272734
-51.10527858615764,16.571290348170347
-51.28620218640954,16.92396129130681
-51.46618297020492,17.277027841036283
-51.64522775618779,17.630488111555337
-51.823386690909274,17.984387338582493
-52.00074629010706,18.338755973662177
-52.17738112509589,18.69356195154214
-52.353366752487375,19.048770335948593
-52.528779083948315,19.404346737717102
-52.70369389317111,19.760256260817545
-52.878186863818044,20.116463515471057
-53.0523338203776,20.47293303626608
-53.22621055170181,20.829628864634174
-53.399892813571775,21.186514512598798
-53.57345647494204,21.54355323874047
-53.746977347709645,21.900707664037895
-53.92053130301705,22.25794000261646
-54.09419416461259,22.615211823925172
-54.26804174112911,22.97248411979894
-54.44214991538815,23.32971750220497
-54.61659442776096,23.686871747081984
-54.79145096540785,24.043906008318437
-54.96679508059351,24.400778669731057
-55.142702323320336,24.75744767350673
-55.319248036486385,25.113870122364784
-55.49650735095957,25.470002329871477
-55.67455513296945,25.825799780387733
-55.853465991737444,26.181217233193028
-56.03331440000109,26.53620908707663
-56.21417364873732,26.890727207018102
-56.3961191245129,27.2447282266796
-56.57921006932215,27.598133974608896
-56.76351019343176,27.950876382618283
-56.94910925351665,28.302944197725257
-57.1361034952286,28.654340599287327
-57.32459042569251,29.00507213214463
-57.51467095073907,29.35515370926142
-57.70644928556568,29.704608775882
-57.899993012199864,30.05338131233922
-58.095263067129714,30.401180719213944
-58.29219740355461,30.747669952003008
-58.49073229322543,31.092518860547408
-58.690811904288445,31.435430267398566
-58.89240786784714,31.776181557305602
-59.095518285315194,32.11462356119178
-59.299938942948586,32.450238417364645
-59.5053416437305,32.78235697708982
-59.711446871174175,33.110478447263056
-59.919428865037865,33.43644900689117
-60.13213211328135,33.764412029251645
-60.35067828336405,34.09574220595473
-60.574185474142034,34.429007604499276
